source,author,title,description,content,url,image_url,published_at
Plos.org,"Steffen Farny, Joern Fischer, Vânia G. Zuin Zeidler, David J. Abson, Caitlin McElroy",Regenerative Development Goals should shape the post-2030 sustainability agenda,,"Citation: Farny S, Fischer J, Zeidler VGZ, Abson DJ, McElroy C (2026) Regenerative Development Goals should shape the post-2030 sustainability agenda. PLOS Sustain Transform 5(9):
 e0000285.
https:… [+15604 chars]",https://journals.plos.org/sustainabilitytransformation/article?id=10.1371/journal.pstr.0000285,https://journals.plos.org/sustainabilitytransformation/article/figure/image?id=10.1371/journal.pstr.0000285.g001&size=inline,2026-09-21T14:00:00Z
Plos.org,"Liesbeth Frias, Sergio Guerrero-Sanchez, Dirk U. Pfeiffer",Of cattle and humans: A narrative review on the re-emergence of the New World screwworm (Cochliomyia hominivorax) and its threat to human health,"Following more than two decades of successful elimination of the New World screwworm fly from Central and North America, new outbreaks emerged in Panama in 2023, initially affecting livestock, and rapidly spreading northward to impact not only livestock but a…","Abstract
Following more than two decades of successful elimination of the New World screwworm fly from Central and North America, new outbreaks emerged in Panama in 2023, initially affecting livesto… [+50938 chars]",https://journals.plos.org/plosntds/article?id=10.1371/journal.pntd.0014727,https://journals.plos.org/plosntds/article/figure/image?id=10.1371/journal.pntd.0014727.g001&size=inline,2026-09-21T14:00:00Z
Plos.org,"Simon Robin Evans, Henri Bouwmeester, Arie J. van Noordwijk, Marcel E. Visser, Erik Postma",Gene flow drives periods of both evolutionary stasis and change in a wild bird population,"Why do we not see evolutionary change in heritable, fitness-related traits of free-living populations? This multi-decade study of the evolution of clutch size in populations of great tits before, during and after an experimental perturbation reveals the impor…","Citation: Evans SR, Bouwmeester H, van Noordwijk AJ, Visser ME, Postma E (2026) Gene flow drives periods of both evolutionary stasis and change in a wild bird population. PLoS Biol 24(9):
 e3004004.… [+58916 chars]",https://journals.plos.org/plosbiology/article?id=10.1371/journal.pbio.3004004,https://journals.plos.org/plosbiology/article/figure/image?id=10.1371/journal.pbio.3004004.g006&size=inline,2026-09-21T14:00:00Z
Plos.org,"Maria Zwyssig, Jana Schneider, Gijs Selten, Christoph Keel, Monika Maurhofer, Ronnie de Jonge",The insect- and plant-associated lifestyles of Pseudomonas protegens CHA0 are preserved following serial passage through insect larvae,"Author summary Controlling insect pests with living organisms, known as biological control, offers an environmentally friendly alternative to chemical pesticides. The plant-beneficial bacterium Pseudomonas protegens CHA0 is a promising biocontrol candidate th…","Citation: Zwyssig M, Schneider J, Selten G, Keel C, Maurhofer M, de Jonge R (2026) The insect- and plant-associated lifestyles of Pseudomonas protegens CHA0 are preserved following serial passage thr… [+94766 chars]",https://journals.plos.org/plospathogens/article?id=10.1371/journal.ppat.1014101,https://journals.plos.org/plospathogens/article/figure/image?id=10.1371/journal.ppat.1014101.strk&size=inline,2026-09-21T14:00:00Z
Plos.org,"Rajitra Nawawonganun, Kittipong Sornlorm, Roshan Kumar Mahato","The awareness-distress paradox: Traffic-related air pollution awareness and psychological distress among the parents of urban schoolchildren in a northeastern province, Thailand","Urban air pollution is increasingly recognized as a mental-health risk, yet its impact on parents of schoolchildren remains understudied, particularly in rapidly urbanizing Southeast Asian cities. This study examined the prevalence of, and factors associated …","Abstract
Urban air pollution is increasingly recognized as a mental-health risk, yet its impact on parents of schoolchildren remains understudied, particularly in rapidly urbanizing Southeast Asian … [+43754 chars]",https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0358849,https://journals.plos.org/plosone/article/figure/image?id=10.1371/journal.pone.0358849.t004&size=inline,2026-09-21T14:00:00Z
Financial Post,Bloomberg News,"Carney, Lula urge nations to join group to unite middle powers","Leaders from Canada, Brazil, Kenya and the EU unveiled a joint diplomatic front, seeking to counter transactional geopolitics. Read here","Leaders from Canada, Brazil, Kenya and the European Union unveiled a joint diplomatic front on the eve of the United Nations General Assembly, seeking to shield global cooperation from an increasingl… [+4252 chars]",https://financialpost.com/news/economy/carney-lula-urge-nations-unite-middle-powers,https://smartcdn.gprod.postmedia.digital/financialpost/wp-content/uploads/2026/09/0922-mg-carney-lula.png,2026-09-21T13:57:28Z
Yale.edu,news@yale.edu (Yale News),Yale @ Climate Week NYC summit to explore solutions for a planet in crisis,"Next week, members of the Yale community will explore transformative, scalable solutions to the global climate crisis during the third annual Yale @ Climate Week NYC in New York&nbsp;City.","Then, on Sept. 22 a diverse series of public sessions organized by faculty, staff, and alumni will explore potential solutions to the worlds most pressing environmental threats. Panel events will inc… [+3740 chars]",https://news.yale.edu/2026/09/28/yale-climate-week-nyc-summit-explore-solutions-planet-crisis,https://news.yale.edu/sites/default/files/styles/opengraph_image/public/2026-09/YN-AdobeStock_177783526.jpg?h=abb56648&itok=jL0c5CEY,2026-09-21T13:54:02Z
Project Syndicate,Philipp Schönrock,A Roadmap for the Next UN Secretary-General,The next UN secretary-general will take over the most prominent position in multilateral governance at a time when multilateralism is arguably at its nadir. Adapting to today’s multipolar reality will require instilling a renewed sense of purpose and demandin…,The next UN secretary-general will take over the most prominent position in multilateral governance at a time when multilateralism is arguably at its nadir. Adapting to todays multipolar reality will… [+7987 chars],https://www.project-syndicate.org/commentary/roadmap-for-next-un-secretary-general-strong-reformer-manager-by-philipp-schonrock-2026-09,https://webapi.project-syndicate.org/library/f13459e620fb249c51f39eb371ea1a94.2-1-super.1.jpg,2026-09-21T13:52:32Z
The Times of India,AFP,Global renewable capacity hits record 693 GW addition in 2025: IRENA,"Global renewable power capacity expanded by a record 693 GW in 2025, taking total installed renewable capacity to 5.15 TW, according to IRENA. The pace has narrowed the gap to the COP28 goal of tripling renewable capacity by 2030, but the world remains short …","New York: Global renewable power capacity grew by record levels last year, a report showed Monday, hailed as a sign by the UN climate chief that the ""brute power of market forces"" is making the trans… [+2872 chars]",https://economictimes.indiatimes.com/industry/renewables/global-renewable-capacity-hits-record-693-gw-addition-in-2025-irena/articleshow/134391256.cms,"https://img.etimg.com/thumb/msid-134391285,width-1200,height-630,imgsize-277480,overlay-economictimes/articleshow.jpg",2026-09-21T13:46:21Z
Freerepublic.com,Manhattan Contrarian,Rescission Of Carbon Emissions Standards For Power Plants: The Litigation Begins,"In what may be a world record for turnaround time, the litigation has already begun over the recent rescission by EPA of its carbon emission standards for fossil-fuel fired power plants. As reported here on September 17, on that date the EPA finalized its res…","Skip to comments.
Rescission Of Carbon Emissions Standards For Power Plants: The Litigation BeginsManhattan Contrarian ^
 | 20 Sep, 2026
 | Francis Menton
Posted on 09/21/2026 6:43:07 AM PDT by M… [+6846 chars]",https://freerepublic.com/focus/f-chat/4396328/posts,,2026-09-21T13:43:07Z
Fair Observer,Tom Engelhardt,"Donald Trump, the End Times President","I must admit that if, when I was 16 and John F. Kennedy won the presidency, you had tried to tell me about President Donald Trump (and that he got two terms!), I would have thought it the lamest joke and you the worst joker (or biggest idiot) on the face of t…","I must admit that if, when I was 16 and John F. Kennedy won the presidency, you had tried to tell me about President Donald Trump (and that he got two terms!), I would have thought it the lamest joke… [+6347 chars]",https://www.fairobserver.com/politics/donald-trump-the-end-times-president/,https://www.fairobserver.com/wp-content/uploads/2026/09/trump-cart.jpg,2026-09-21T13:36:26Z
The Times of India,Trending Desk,"Rajdhani Express forced to stop in Assam, but not because of tech issue: Train waits as herd of elephants, including young calves, crosses railway tracks","A Rajdhani Express was briefly halted at Hawaipur in Assam's Hojai district after a herd of elephants, including young calves, began crossing the railway tracks. The unusual encounter, captured on video, was managed through coordination between the Assam Fore…","A Rajdhani Express in Assam recently had an unusual reason to pause its journey, a herd of elephants crossing the railway tracks.The unexpected encounter took place in August at Hawaipur in Assam's H… [+3244 chars]",https://economictimes.indiatimes.com/industry/transportation/railways/rrajdhani-express-forced-to-stop-in-assam-but-not-because-of-tech-issue-train-waits-as-herd-of-elephants-including-young-calves-crosses-railway-tracks/articleshow/134390266.cms,"https://img.etimg.com/thumb/msid-134390470,width-1200,height-630,imgsize-17782,overlay-economictimes/articleshow.jpg",2026-09-21T13:09:28Z
PRNewswire,,Vaulted Deep Secures $35 Million in Debt Financing to Expand Nationwide,"New financing from Mediobanca and facilitated by CFP Energy will support new waste disposal sites across the country and continued investment in technology to accelerate site development HOUSTON, Sept. 21, 2026 /PRNewswire/ -- Vaulted Deep, a waste management…","New financing from Mediobanca and facilitated by CFP Energy will support new waste disposal sites across the country and continued investment in technology to accelerate site development
HOUSTON, Se… [+5026 chars]",https://www.prnewswire.com/news-releases/vaulted-deep-secures-35-million-in-debt-financing-to-expand-nationwide-302883742.html,https://mmx.prnewswire.com/media/MS1669215/Vaulted-Deep-Logo.jpg?id=OA2958574&p=facebook,2026-09-21T13:05:00Z
Insurance Journal,Admin,Bankers Hit EU Privacy Wall in Race to Stem Evolving Climate-Related Credit Risk,"Banks under pressure from European regulators to manage extreme weather risks are bumping up against client data-privacy barriers that are complicating efforts to guard against losses. In countries at the epicenter of Europe’s latest heat waves, banks are now…","Banks under pressure from European regulators to manage extreme weather risks are bumping up against client data-privacy barriers that are complicating efforts to guard against losses.
In countries … [+6174 chars]",https://www.insurancejournal.com/news/international/2026/09/21/886212.htm,https://www.insurancejournal.com/app/uploads/2026/07/firefighters-work-to-contain-wildfire-near-thessaloniki-greece-bloomberg-scaled.jpg,2026-09-21T13:04:54Z
Gothamist,Rosemary Misdary,Put away those scarves. New York City is in for a mild fall and winter.,The National Weather Service is predicting mild temperatures for the metro area with more precipitation. [ more › ],"New York City may be getting a second summer.
Fall begins with the equinox on Tuesday, but don't pull out the scarves and jackets just yet. The National Weather Service is predicting higher-than-ave… [+2692 chars]",https://gothamist.com/news/put-away-those-scarves-new-york-city-is-in-for-a-mild-fall-and-winter,https://api-prod.gothamist.com/images/359253/fill-1200x650|format-webp|webpquality-85/,2026-09-21T13:00:56Z
BusinessLine,cuelive,"At charcha 2026, samaaj, sarkaar and bazaar convene at scale to chart India's development agenda","At charcha 2026, samaaj, sarkaar and bazaar convene at scale to chart India's development agenda","NEW DELHI , Sept. 21, 2026 /PRNewswire/ -- charcha, curated by the*spark forum, concluded its seventh edition on 16 September at the India Habitat Centre, New Delhi. 2,000+ attendees came together ea… [+5675 chars]",https://www.thehindubusinessline.com/brandhub/pr-release/at-charcha-2026-samaaj-sarkaar-and-bazaar-convene-at-scale-to-chart-indias-development-agenda/article71491660.ece,https://bl-i.thgim.com/public/incoming/xqd85q/article71491658.ece/alternates/LANDSCAPE_1200/charcha2026_posteventpressreleasepic.jpg,2026-09-21T13:00:52Z
Antaranews.com,Abdulla Salem AlDhaheri,Food security is a global security imperative,"Food security is no longer measured simply by whether we can produce enough food. It is one of the defining strategic challenges of the 21st century, shaped ...","Jakarta (ANTARA) - Food security is no longer measured simply by whether we can produce enough food. It is one of the defining strategic challenges of the 21st century, shaped by climate change, wate… [+9451 chars]",https://en.antaranews.com/news/432155/food-security-is-a-global-security-imperative,https://cdn.antaranews.com/cache/1200x800/2026/08/19/sistem-subak-bali-190826-nhw-4.jpg,2026-09-21T12:55:29Z
Foreign Policy,Nigel Purvis and Rick Duke,What Comes After the 1.5 Degree Era,A single global number asked the world to do everything everywhere all at once—and delivered too little.,"The United Nations reported recently that global warming will soon exceed 1.5 degrees Celsius, the goal nations agreed to strive toward in the 2015 Paris Agreement. The best plausible outcome now is … [+14471 chars]",http://foreignpolicy.com/2026/09/21/climate-week-change-after-paris/,https://foreignpolicy.com/wp-content/uploads/2026/09/Purvis-1-GettyImages-2291468021.jpg,2026-09-21T12:55:27Z
The Spun,Andrew Holleran,Kirk Herbstreit Accused Of Being 'Un-American' By College GameDay Critics,Some 'College GameDay' critics are not happy.,"ESPN college football analyst Kirk Herbstreit wants fans to know that he doesn't really get into politics. That's what the ""College GameDay"" star claims, anyway.
Herbstreit, a former Ohio State Buck… [+2885 chars]",https://thespun.com/college-football/kirk-herbstreit-accused-of-being-un-american-by-college-gameday-critics,https://s.yimg.com/lo/mysterio/api/8c58f1841d3e8d14ae40c3214c835c24202179763fe182f3ba07f1103194d3d9/lightyear_networkapi/resizefill_w1200%3Bquality_80%3Bformat_webp/https%3A%2F%2Fmedia.zenfs.com%2Fen%2Fthe_spun_articles_751%2Fc64d84078619db034814d9b13d4cabe0.png,2026-09-21T12:52:57Z
Insurance Journal,admin,New York Upgrades Systems to Better Predict Floods and Water Supplies,New York is upgrading its statewide system that helps communities better understand and predict flooding so that they can reduce the associated risks. FloodSafe NY is a partnership between the state’s Department of Environmental Conservation (DEC) and the U.S…,"New York is upgrading its statewide system that helps communities better understand and predict flooding so that they can reduce the associated risks.
FloodSafe NY is a partnership between the state… [+3049 chars]",https://www.insurancejournal.com/news/east/2026/09/21/886215.htm,https://www.insurancejournal.com/app/uploads/2026/08/UPSTATE-NY-FLOODS-2026-AP-photo-scaled.jpg,2026-09-21T12:48:59Z
Netcarshow.com,,2027 Nissan Rogue Hybrid,"2027 Nissan Rogue Hybrid has a striking design based around the concept of ""Refined and Tough."" It's shaped by clean, bold and sporty lines, with a wide and athletic stance.","The all-new 2027 Nissan Rogue Hydrid drings Nissan's glodally proven hydrid e-POWER technology to Canada and the U.S. for the first time, delivering smoother acceleration, quieter operation and more … [+8889 chars]",https://www.netcarshow.com/nissan/2027-rogue_hybrid/,https://www.netcarshow.com/Nissan-Rogue_Hybrid-2027-1280-60eba43d104d016aab0a8ca850af124fc6.jpg,2026-09-21T12:26:17Z
BBC News,https://www.facebook.com/bbcnews,British Museum bans visitors from photographing Bayeux Tapestry,"Visitors stopping to take pictures of the 68m medieval embroidery were holding up others, prompting the rule change.","The British Museum has banned visitors from taking photographs of the Bayeux Tapestry over concerns that they were taking too long to view the historic work.
Curators had initially allowed photos to… [+2077 chars]",https://www.bbc.co.uk/news/articles/cmd79p4z98lzo,https://ichef.bbci.co.uk/ace/branded_news/1200/cpsprodpb/87b6/live/4a7eb910-b5ab-11f1-a430-4d16ee157c41.jpg,2026-09-21T12:21:40Z
Raw Story,"David Lightman, Wisconsin Examiner",Trump rages at 'Evil Cause' sweeping America — but GOP senator leading the charge anyway,WASHINGTON — The rare 2026 issue that draws huge support from Republicans and Democrats in Congress is the same one that’s mobilized many Americans: restrictions on giant data centers.The House has overwhelmingly passed legislation forcing state regulators to…,"WASHINGTON The rare 2026 issue that draws huge support from Republicans and Democrats in Congress is the same one thats mobilized many Americans: restrictions on giant data centers.
The House has ov… [+9241 chars]",https://www.rawstory.com/trump-ai-data-centers-2677903293/,https://www.rawstory.com/media-library/u-s-senator-jon-husted-r-oh-speaks-during-the-republican-national-midterm-convention-in-dallas-texas-u-s-september-9-202.jpg?id=67801018&width=1200&height=600&coordinates=0%2C116%2C0%2C116,2026-09-21T12:18:02Z
Bleeding Cool News,Gavin Sheehan,Everything Featured During The PC Gaming Show Tokyo Direct 2026,"Tokyo Game Show 2026 took place this weekend, though the final day was called off due to a tsunami warning. But like all conventions, there had to be livestreams full of commercials, and this year we got the PC Gaming Show Tokyo Direct 2026 to clear out Sunda…","Posted in: Events, Games, Tokyo Game Show, Video Games | Tagged: PC Gaming Show, Tokyo Game Show 2026
We got the PC Gaming Show Tokyo Direct 2026 over the weekend, showing just one hour of game trai… [+8799 chars]",https://bleedingcool.com/games/everything-featured-during-the-pc-gaming-show-tokyo-direct-2026/,https://bleedingcool.com/wp-content/uploads/2026/09/PC-Gaming-Show-Tokyo-Direct-2026-2000x1125.jpg,2026-09-21T12:13:09Z
Financial Post,GlobeNewswire,"Trident Closes Option Agreement with Apogee Minerals on the Knife Lake Copper Project, Saskatchewan","Vancouver, BC, Sept. 21, 2026 (GLOBE NEWSWIRE) — Trident Resources Corp. (TSXV: ROCK) (OTCQB: TRDTF) (Frankfurt: 6BP0) (“Trident” or the “Company”) is pleased to announce that, further to its news release dated July 14th, 2026, it has closed the option agreem…",The technical information in this news release has been prepared in accordance with the Canadian regulatory requirements set out in National Instrument 43-101 and reviewed and approved by Cornell McD… [+3789 chars],https://financialpost.com/globe-newswire/trident-closes-option-agreement-with-apogee-minerals-on-the-knife-lake-copper-project-saskatchewan,,2026-09-21T12:08:01Z
Opiniojuris.org,Beatrice Njeri,Symposium on Climate (Im)Mobility and the African Court’s Climate Advisory Opinion: An Introduction,"[Beatrice Njeri is a human rights lawyer, an Advocate of the High Court of Kenya and Regional Litigator for Africa at the Global Strategic Litigation Council. Maria Jose Alarcon is an Assistant Editor for Opinio Juris. She writes in her personal capacity. The…","[Beatrice Njeri is a human rights lawyer, an Advocate of the High Court of Kenya and Regional Litigator for Africa at the Global Strategic Litigation Council.
Maria Jose Alarcon is an Assistant Edit… [+10568 chars]",http://opiniojuris.org/2026/09/21/symposium-on-climate-immobility-and-the-african-courts-climate-advisory-opinion-an-introduction/,https://i2.wp.com/opiniojuris.org/wp-content/uploads/Kenya-Africa-environment-land-grass.jpg?fit=1200%2C758,2026-09-21T12:00:59Z
The-independent.com,the independent,Received Psychedelic Treatment Months Before Death...,The son of Cindy Crawford and Rande Gerber died on Sunday in a rehab facility aged 27,"Your support helps us to tell the story
From reproductive rights to climate change to Big Tech, The Independent is on the ground when the story is developing. Whether it's investigating the financia… [+3597 chars]",https://www.the-independent.com/life-style/fashion/presley-gerber-kaia-death-drugs-b3053506.html,"https://static.the-independent.com/2026/09/21/08/c2d66abd4ca73d808829d47265b08333Y29udGVudHNlYXJjaGFwaSwxNzkwMDU5NTA2-2.31152059.jpg?trim=760,0,1269,0&width=1200&height=800&crop=1200:800",2026-09-21T12:00:13Z
Globalsecurity.org,John Pike,PM call with Prime Minister Ramgoolam of Mauritius: 21 September 2026,"The Prime Minister spoke with the Prime Minister of Mauritius, Navin Ramgoolam, this afternoon.","Press release
The Prime Minister spoke with the Prime Minister of Mauritius, Navin Ramgoolam, this afternoon.
From: Prime Minister's Office, 10 Downing Street and The Rt Hon Andy Burnham MPPublishe… [+1108 chars]",https://www.globalsecurity.org/wmd/library/news/uk/2026/uk-260921-ukgov01.htm,,2026-09-21T12:00:00Z
Science Daily,,Amazon study reveals the best strategies for protecting biodiversity and carbon,A large Amazon study suggests the most powerful conservation move may be protecting the forests that are already standing. Preventing damage from wildfires and logging delivered the greatest biodiversity benefits and nearly matched deforestation prevention fo…,"As the 2026 El Niño strengthens across the Amazon, new research is drawing attention to a conservation priority that often receives less emphasis: protecting forests that are still standing from dama… [+6483 chars]",https://www.sciencedaily.com/releases/2026/09/260920222356.htm,https://www.sciencedaily.com/images/1920/aerial-view-of-amazon-rainforest-in-peru.webp,2026-09-21T11:54:17Z
Newser,Polly Davis Doig with Newser.AI,"Macron, Carney Pal It Up",Canada and France picked a tiny French island just off Canada's shores to explore the burgeoning flirtation between Ottawa and the European Union as both try to negotiate a world in which they are increasingly estranged from the United States. As the Guardian…,Canada and France picked a tiny French island just off Canada's shores to explore the burgeoning flirtation between Ottawa and the European Union as both try to negotiate a world in which they are in… [+578 chars],https://www.newser.com/story/396766/macron-carney-pal-it-up.html,https://cdn.newser.com/image/1712860-12-20260921065001.jpeg,2026-09-21T11:50:01Z
Freerepublic.com,American Thinker,Will We See Western Capitals Fall?,"Governments that cause more problems than they fix do not deserve to survive. Consider these recent news headlines: (1) “NYC Turns Back to Gas Buses After Finding Out the Hard Way That the Electric Versions Have Big Problems,” (2) “As a Former Head of MI6 it’…","Skip to comments.
Will We See Western Capitals Fall?American Thinker ^
 | 21 Sep, 2026
 | J.B. Shurk 
Posted on 09/21/2026 4:48:55 AM PDT by MtnClimber
Governments that cause more problems than … [+3082 chars]",https://freerepublic.com/focus/f-chat/4396316/posts,,2026-09-21T11:48:55Z
The Federalist,Stella Morabito,Democrats Aim To Win Rural Voters By Lying About ‘Moderation’,"Democrats in general, and the Democratic Socialists of America in particular, are paying a lot more attention to rural America.","Texas Senate Democrat candidate James Talaricos spiritual leader, the lesbian preacher Babs Miller, was recently caught on hidden camera admitting hes lying to voters about his positions: I can guara… [+9255 chars]",https://thefederalist.com/2026/09/21/democrats-aim-to-win-rural-voters-by-lying-about-moderation/,https://thefederalist.com/wp-content/uploads/2026/09/image-1.png,2026-09-21T11:34:30Z
OilPrice.com,Tsvetana Paraskova,Norway's Arctic Oil Pitch Falls Flat in Brussels,"The European Commission is expected to keep its current ban on oil and gas drilling in the Arctic despite months-long campaigning from Norway to lift the moratorium, a spokesperson for the EC has told Euronews. The Commission, the European Union’s legislative…","A new China-to-Iran freight route…
Saudi Arabia suspends Yanbu oil…
Set us as your preferred Google source
By Tsvetana Paraskova - Sep 21, 2026, 6:30 AM CDTThe European Commission is expected to k… [+2276 chars]",https://oilprice.com/Latest-Energy-News/World-News/Norways-Arctic-Oil-Pitch-Falls-Flat-in-Brussels.html,https://d32r1sh890xpii.cloudfront.net/news/1200x675/2026-09-21_4bcvyxkf1p.jpg,2026-09-21T11:30:00Z
Freerepublic.com,KVUE,Man injured in shooting involving ICE officers in North Austin,"AUSTIN, Texas — A man was seriously injured after being shot by U.S. Immigration and Customs Enforcement (ICE) officers in North Austin on Sunday. ... Gaces Perez was treated for a gunshot wound to the torso and taken to a local hospital, Austin-Travis County…","Skip to comments.
Man injured in shooting involving ICE officers in North AustinKVUE ^
 | September 20, 2026
 | Jeff Bell
Posted on 09/21/2026 4:29:08 AM PDT by TheDon
AUSTIN, Texas A man was se… [+1930 chars]",https://freerepublic.com/focus/f-news/4396313/posts,,2026-09-21T11:29:08Z
NPR,Brittney Melton,"World leaders convene for UNGA. And, Trump says D.C. arch will be a 'military complex'","This week, world leaders convene for the U.N. General Assembly as war continues in Ukraine and the Gulf. And, President Trump has proposed that his arch serve as a military complex.","Good morning. You're reading the Up First newsletter. Subscribe here to get it delivered to your inbox, and listen to the Up First podcast for all the news you need to start your day.
Today's top st… [+6558 chars]",https://www.npr.org/2026/09/21/g-s1-144238/up-first-newsletter-united-nations-general-assembly-trump-arch-faa-ai-federal-agent-shooting,https://npr.brightspotcdn.com/dims3/default/strip/false/crop/5688x3200+0+296/resize/1400/quality/85/format/jpeg/?url=http%3A%2F%2Fnpr-brightspot.s3.amazonaws.com%2F0b%2F6c%2Fc2dde2694183b9b444a3595690c0%2Fgettyimages-2237751794.jpg,2026-09-21T11:24:27Z
Common Dreams,Phyllis Bennis,Progressive Principles for a New US Foreign Policy,"For many years, progressive movements and activists have longed for the moment when we could imagine a real foreign policy rooted in true internationalism and solidarity.But in our efforts to influence actual policy decisions, we’ve settled for important but …","For many years, progressive movements and activists have longed for the moment when we could imagine a real foreign policy rooted in true internationalism and solidarity.
But in our efforts to influ… [+19070 chars]",https://www.commondreams.org/opinion/what-does-progressive-foreign-policy-look-like,https://www.commondreams.org/media-library/image.jpg?id=67800902&width=1200&height=600&coordinates=0%2C416%2C0%2C417,2026-09-21T11:23:22Z
Freerepublic.com,Front Page Magazine,Nobel Peace Prize Nominee Filmed Hamas Beating Jewish Hostages and Covered It Up,Everything coming out of Gaza is Hamas propaganda. The turning point in the Oct 7 war came when the media chose to uncritically publish all of it and politicians and much of the public chose to believe it. There is no such thing as ‘journalism’ in Gaza. All t…,"Skip to comments.
Nobel Peace Prize Nominee Filmed Hamas Beating Jewish Hostages and Covered It UpFront Page Magazine ^
 | 09/21/2026
 | Daniel Greenfield 
Posted on 09/21/2026 4:21:15 AM PDT by … [+2728 chars]",https://freerepublic.com/focus/f-bloggers/4396312/posts,,2026-09-21T11:21:15Z
Project Syndicate,Nicholas Stern,What It Means for Global Warming to Exceed 1.5°C,"A sobering new report from the United Nations Environment Programme warns that even if governments deliver on all their existing climate pledges, warming could reach 1.8°C later this century. That means humanity must pivot from simply containing global warmin…","A sobering new report from the United Nations Environment Programme warns that even if governments deliver on all their existing climate pledges, warming could reach 1.8°C later this century. That me… [+6506 chars]",https://www.project-syndicate.org/commentary/climate-overshoot-net-zero-no-longer-enough-by-nicholas-stern-2026-09,https://webapi.project-syndicate.org/library/b6238c9e56e5fec41802b2acf43ef26c.2-1-super.1.jpg,2026-09-21T11:18:19Z
The Conversation Africa,"Ilan Kelman, Professor of Disasters and Health, UCL, Matthew Blackett, Reader in Physical Geography and Natural Hazards, Coventry University",End of humanity? Blow-by-blow account of what would happen if the Yellowstone supervolcano erupted now,"Anybody within the eruption zone would be pulverised by blasts, crisped by the heat, or asphyxiated by ash.","Around 631,000 years ago — a geological blink of an eye — catastrophe unfolded in what is now north-western Wyoming, US. During what is thought to have been a series of immense volcanic eruptions, li… [+26779 chars]",https://theconversation.com/end-of-humanity-blow-by-blow-account-of-what-would-happen-if-the-yellowstone-supervolcano-erupted-now-288649,https://images.theconversation.com/files/759552/original/file-20260914-50-j2f754.jpg?ixlib=rb-4.1.1&rect=0%2C166%2C1000%2C500&q=45&auto=format&w=1356&h=668&fit=crop,2026-09-21T11:15:15Z
POLITICO.eu,Zia Weise,EU pressures Big Tech to go green with new data center sustainability label,"The scheme, which forces data centers to disclose energy and water use, would be the most comprehensive of its kind in the world.","The new label is optional for smaller data centers, but later we are also going to introduce minimum performance standards which, of course, will put more pressure on those who may not voluntarily wi… [+1522 chars]",https://www.politico.eu/article/eu-unveils-data-center-sustainability-label-in-effort-to-pressure-big-tech-into-going-green/,"https://www.politico.eu/cdn-cgi/image/width=1200,height=630,fit=crop,quality=80,onerror=redirect/wp-content/uploads/2026/09/21/20260909_EP-210245A_AR2_0330-scaled.jpg",2026-09-21T11:08:09Z
Skepticalscience.com,,Rapid Warming in the Himalaya Exacerbates Geohazard Cascades Beyond Adaptation Limits,"This is a re-post from World Weather Attribution
A catastrophic rock-ice avalanche that transitioned into a debris flood in the Himalayas along the Nepal–China border on 26 August 2026 has caused widespread destruction across Nepal and neighbouring regions. I…","Posted on 21 September 2026 by Guest Author
This is a re-post from World Weather Attribution
A catastrophic rock-ice avalanche that transitioned into a debris flood in the Himalayas along the Nepal… [+13121 chars]",https://skepticalscience.com/rapid-himalaya-warming-geohazard-cascades.html,https://skepticalscience.com/public/assets/images/og/button_sks_200.jpg,2026-09-21T11:05:37Z
Foreign Policy,Catherine Osborn,How Flávio Bolsonaro Sees the World,"Brazil’s far-right presidential hopeful wants to step up ties with Washington. But like his father, he would struggle to spurn Beijing.","RIO DE JANEIROAt right-wing Brazilian presidential candidate Flávio Bolsonaros kickoff rally in the citys Copacabana neighborhood in August, most of his supporters were clad in their usual green and … [+10873 chars]",http://foreignpolicy.com/2026/09/21/brazil-presidential-election-lula-bolsonaro-china-us-trump/,https://foreignpolicy.com/wp-content/uploads/2026/09/Flavio-Bolsonaro-GettyImages-2293572039.jpg,2026-09-21T11:00:52Z
Gizmodo.com,Matthew Phelan,Geologists Are Hunting for Camouflaged ‘Rock Glaciers’ Vital to Global Freshwater Supplies,"A new study of found hidden glaciers equivalent to “roughly 600 Olympic-sized swimming pools,” and its secrets may help fight future droughts.","The average persons idea of how climate change might someday plunge the world into a series of post-apocalyptic, fresh-water resource wars probably focuses on the simple equation that rising temperat… [+4288 chars]",https://gizmodo.com/geologists-are-hunting-for-camouflaged-rock-glaciers-vital-to-global-freshwater-supplies-2000814341,https://gizmodo.com/app/uploads/2026/09/Mount-Timpanogos-rock-glaciers-Utah-1200x675.jpg,2026-09-21T11:00:52Z
CinemaBlend,Megan Behnke,"Law & Order’s EP Teased Reid Scott’s Final Episode, And I’m Already Grabbing Tissues",There's going to be a lot of crying.,"Law &amp; Order is coming back on the 2026 TV schedule for Season 26, but it’s going to look a little different. Following Mehcad Brooks’ departure ahead of Season 25 last year, Reid Scott is officia… [+3690 chars]",https://www.cinemablend.com/television/law-and-order-producer-teased-reid-scott-emotional-final-episode,https://cdn.mos.cms.futurecdn.net/6qrRiget7uVguod5MKDVvS-2000-80.jpg,2026-09-21T18:32:13Z
